version,symbol,datetime,avgPrice,executedQty,origQty,side,action,num,position,net_pos,delta_p,pl,profit,equity,nav,is_mark_to_market
stable,BTCUSDT,20250128 12:31:09,103043.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-890.6000000000058,-267.1800000000017,-436.4700000000112,6563.529999999989,0.9376471428571412,False
stable,BTCUSDT,20250129 14:31:01,102536.4,0.300,0.300,BUY,1,0.3,0.0,-0.3,-507.5,152.25,-284.2200000000112,6715.779999999989,0.9593971428571413,False
stable,BTCUSDT,20250130 12:31:04,105010.8,0.300,0.300,BUY,1,0.3,0.3,0.0,2474.4000000000087,0.0,-284.2200000000112,6715.779999999989,0.9593971428571413,False
stable,BTCUSDT,20250130 14:31:01,105199.2,0.300,0.300,SELL,-1,-0.3,0.0,0.3,188.39999999999418,56.519999999998255,-227.70000000001298,6772.299999999987,0.9674714285714268,False
stable,BTCUSDT,20250131 12:31:04,104466.0,0.300,0.300,BUY,1,0.3,0.3,0.0,-733.1999999999971,-0.0,-227.70000000001298,6772.299999999987,0.9674714285714268,False
stable,BTCUSDT,20250201 12:31:04,102193.6,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-2272.399999999994,-681.7199999999982,-909.4200000000112,6090.579999999989,0.8700828571428556,False
stable,BTCUSDT,20250205 12:31:04,97932.9,0.600,0.600,BUY,1,0.6,0.3,-0.3,-4260.700000000012,1278.2100000000034,368.78999999999223,7368.789999999992,1.0526842857142846,False
stable,BTCUSDT,20250207 12:31:04,97655.1,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-277.79999999998836,-83.33999999999651,285.4499999999957,7285.449999999995,1.0407785714285707,False
stable,BTCUSDT,20250208 12:31:04,96428.4,0.600,0.600,BUY,1,0.6,0.3,-0.3,-1226.7000000000116,368.01000000000346,653.4599999999991,7653.459999999999,1.0933514285714285,False
stable,BTCUSDT,20250211 12:31:09,97608.1,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,1179.7000000000116,353.9100000000035,1007.3700000000026,8007.370000000003,1.1439100000000004,False
stable,BTCUSDT,20250215 12:31:04,97632.1,0.600,0.600,BUY,1,0.6,0.3,-0.3,24.0,-7.199999999999999,1000.1700000000026,8000.170000000003,1.142881428571429,False
stable,BTCUSDT,20250219 12:31:03,95467.0,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-2165.100000000006,-649.5300000000017,350.6400000000009,7350.640000000001,1.0500914285714287,False
stable,BTCUSDT,20250301 12:31:03,85931.5,0.600,0.600,BUY,1,0.6,0.3,-0.3,-9535.5,2860.65,3211.290000000001,10211.29,1.4587557142857144,False
stable,BTCUSDT,20250304 14:31:01,84219.9,0.300,0.300,SELL,-1,-0.3,0.0,0.3,-1711.6000000000058,-513.4800000000017,2697.809999999999,9697.81,1.3854014285714285,False
stable,BTCUSDT,20250305 12:31:03,86964.2,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,2744.300000000003,0.0,2697.809999999999,9697.81,1.3854014285714285,False
stable,BTCUSDT,20250313 12:31:02,83466.4,0.600,0.600,BUY,1,0.6,0.3,-0.3,-3497.800000000003,1049.3400000000008,3747.1499999999996,10747.15,1.5353071428571428,False
stable,BTCUSDT,20250314 16:19:48,82468.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-997.5,-299.25,3447.8999999999996,10447.9,1.492557142857143,False
stable,BTCUSDT,20250315 12:31:03,84313.0,0.600,0.600,BUY,1,0.6,0.3,-0.3,1844.1000000000058,-553.2300000000017,2894.669999999998,9894.669999999998,1.4135242857142856,False
stable,BTCUSDT,20250319 12:31:03,82797.4,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-1515.6000000000058,-454.6800000000017,2439.989999999996,9439.989999999996,1.3485699999999994,False
stable,BTCUSDT,20250319 13:31:01,82952.962,0.300,0.300,BUY,1,0.3,0.0,-0.3,155.56200000000536,-46.668600000001604,2393.3213999999944,9393.321399999993,1.3419030571428563,False
stable,BTCUSDT,20250320 12:31:03,85699.4,0.300,0.300,BUY,1,0.3,0.3,0.0,2746.4379999999946,0.0,2393.3213999999944,9393.321399999993,1.3419030571428563,False
stable,BTCUSDT,20250321 12:31:03,84644.3,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-1055.0999999999913,-316.52999999999736,2076.791399999997,9076.791399999996,1.2966844857142852,False
stable,BTCUSDT,20250321 13:31:01,84358.2,0.300,0.300,BUY,1,0.3,0.0,-0.3,-286.1000000000058,85.83000000000175,2162.6213999999986,9162.621399999998,1.308945914285714,False
stable,BTCUSDT,20250325 12:31:09,86354.4,0.300,0.300,BUY,1,0.3,0.3,0.0,1996.199999999997,0.0,2162.6213999999986,9162.621399999998,1.308945914285714,False
stable,BTCUSDT,20250326 12:31:03,87249.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,895.5,268.65,2431.2713999999987,9431.271399999998,1.3473244857142854,False
stable,BTCUSDT,20250326 13:31:01,87258.8,0.300,0.300,BUY,1,0.3,0.0,-0.3,8.900000000008731,-2.670000000002619,2428.601399999996,9428.601399999996,1.3469430571428567,False
stable,BTCUSDT,20250328 12:31:04,86653.1,0.300,0.300,BUY,1,0.3,0.3,0.0,-605.6999999999971,-0.0,2428.601399999996,9428.601399999996,1.3469430571428567,False
stable,BTCUSDT,20250329 12:31:04,83975.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-2677.2000000000116,-803.1600000000035,1625.4413999999924,8625.441399999992,1.2322059142857131,False
stable,BTCUSDT,20250403 12:31:03,83278.64367,0.600,0.600,BUY,1,0.6,0.3,-0.3,-697.2563299999892,209.17689899999678,1834.6182989999893,8834.618298999989,1.2620883284285698,False
stable,BTCUSDT,20250404 12:31:03,82784.5,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-494.14367000000493,-148.24310100000147,1686.375197999988,8686.375197999987,1.2409107425714268,False
stable,BTCUSDT,20250415 13:31:01,85500.1,0.300,0.300,BUY,1,0.3,0.0,-0.3,2715.600000000006,-814.6800000000018,871.6951979999861,7871.695197999986,1.1245278854285694,False
stable,BTCUSDT,20250416 12:31:03,83550.0,0.300,0.300,BUY,1,0.3,0.3,0.0,-1950.1000000000058,-0.0,871.6951979999861,7871.695197999986,1.1245278854285694,False
stable,BTCUSDT,20250417 12:31:03,83924.0,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,374.0,112.2,983.8951979999862,7983.8951979999865,1.140556456857141,False
stable,BTCUSDT,20250418 12:31:04,84685.7,0.600,0.600,BUY,1,0.6,0.3,-0.3,761.6999999999971,-228.5099999999991,755.3851979999871,7755.385197999987,1.1079121711428552,False
stable,BTCUSDT,20250429 12:31:09,94812.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,10127.199999999997,3038.159999999999,3793.545197999986,10793.545197999985,1.5419350282857123,False
stable,BTCUSDT,20250429 13:31:01,94335.4,0.300,0.300,BUY,1,0.3,0.0,-0.3,-477.5,143.25,3936.795197999986,10936.795197999985,1.5623993139999979,False
stable,BTCUSDT,20250430 12:31:04,94864.2,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,528.8000000000029,0.0,3936.795197999986,10936.795197999985,1.5623993139999979,False
stable,BTCUSDT,20250430 13:31:01,94947.31933,0.300,0.300,BUY,1,0.3,0.0,-0.3,83.11933000000136,-24.935799000000404,3911.859398999986,10911.859398999986,1.558837056999998,False
stable,BTCUSDT,20250501 12:31:04,94699.9,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-247.41933000000427,-0.0,3911.859398999986,10911.859398999986,1.558837056999998,False
stable,BTCUSDT,20250502 12:31:04,96989.0,0.600,0.600,BUY,1,0.6,0.3,-0.3,2289.100000000006,-686.7300000000017,3225.129398999984,10225.129398999983,1.4607327712857119,False
